fname,labels,ZCR(mean),ZCR(std),RMSE(mean),RMSE(std),tempo,chroma_stft(mean),chroma_stft(std),spectral_centroid(mean),spectral_centroid(std),spectral_bandwith(mean),spectral_bandwith(std),spectral_rollof(mean),spectral_rollof(std),harm(mean),harm(std),perc(mean),perc(std),mfcc_1(mean),mfcc_1(std),mfcc_2(mean),mfcc_2(std),mfcc_3(mean),mfcc_3(std),mfcc_4(mean),mfcc_4(std),mfcc_5(mean),mfcc_5(std),mfcc_6(mean),mfcc_6(std),mfcc_7(mean),mfcc_7(std),mfcc_8(mean),mfcc_8(std),mfcc_9(mean),mfcc_9(std),mfcc_10(mean),mfcc_10(std),mfcc_11(mean),mfcc_11(std),mfcc_12(mean),mfcc_12(std),mfcc_13(mean),mfcc_13(std),mfcc_14(mean),mfcc_14(std),mfcc_15(mean),mfcc_15(std),mfcc_16(mean),mfcc_16(std),mfcc_17(mean),mfcc_17(std),mfcc_18(mean),mfcc_18(std),mfcc_19(mean),mfcc_19(std),mfcc_20(mean),mfcc_20(std),mfcc_21(mean),mfcc_21(std),mfcc_22(mean),mfcc_22(std),mfcc_23(mean),mfcc_23(std),mfcc_24(mean),mfcc_24(std),mfcc_25(mean),mfcc_25(std)
./Data/genres_original/pop/pop.00009.wav,pop,0.5971722269086349,0.3619093017639378,0.39332975143417903,0.3364826875296204,0.27777777777777773,0.5750043953019085,0.577168705612539,0.7008833537808379,0.38420848282754316,0.8147176418433764,0.28956956417415947,0.7823896834474494,0.3820895988957584,0.6340246680807161,0.30052180464188255,0.5482010255896941,0.4464872962641189,-35.28506,53.12966,61.266712,18.746029,14.046019,20.818577,28.64897,16.018923,4.323977,12.557429,-1.3649803,11.958014,-0.78445435,8.501865,5.1287475,7.7779284,5.3517685,7.6780133,1.2258382,7.9762726,-7.2616506,8.477596,-0.5204303,6.5069594,0.21532694,6.880015,-1.2939969,6.2426033,-0.107450105,6.5384016,-1.2567121,6.595127,-2.5306878,7.042545,0.57411724,7.7389503,1.5747035,7.897792,-1.7188455,7.79981,-1.0914518,7.572511,-1.4039364,7.6626415,-2.031548,7.1160583,-1.0861865,6.754213,1.6367248,6.7089677
./Data/genres_original/pop/pop.00035.wav,pop,0.5440895212642864,0.35450616680977287,0.7061857322956564,0.584478665251861,0.27777777777777773,0.48813759376719823,0.6819457308844865,0.6787767783630152,0.38719356400456956,0.8249052929263305,0.3074748971182355,0.7875656049095633,0.4722837751919742,0.6335775805614171,0.6575020950402598,0.5374627573520894,0.6762800395521639,24.324636,55.275707,68.961525,20.370975,-4.2270355,17.788717,-1.0471317,14.471196,5.240408,10.758013,2.989915,11.131297,4.3333716,8.779912,4.280864,8.6608925,6.4307766,8.080191,3.6318946,7.998089,0.111121915,7.107926,-0.010404771,7.5749598,2.0621688,6.7665105,1.5450562,6.9981565,3.991655,7.1310062,2.8139195,7.1283855,2.196408,7.2544065,1.5725132,7.0677457,-0.4667123,6.6165247,0.52372575,6.6861777,1.3103402,8.030718,2.244781,7.9432654,1.6050167,7.782698,2.640631,7.7261724,0.54011625,7.588715
./Data/genres_original/pop/pop.00021.wav,pop,0.6532245422038415,0.5041824781223052,0.4796569025986538,0.6087948386342016,0.23076923076923078,0.6764131766818036,0.5119264078863175,0.758376920024108,0.4928660848709627,0.8150734867227547,0.3936089992855015,0.8135691486512462,0.5122997582136342,0.6344419519800013,0.4372732394835038,0.5591623147127559,0.5825650985418364,-23.21333,83.119354,53.82879,28.878662,-0.67234546,18.768166,14.730807,12.188692,4.880046,11.9397545,6.7325773,11.648789,4.8463497,9.038251,4.9538507,8.554112,4.270914,8.812129,3.113792,8.869379,2.547736,6.347733,2.9871147,8.015775,4.6368046,6.4001336,2.8531508,5.582493,2.1794672,5.633156,1.0684476,5.156255,-0.4681677,4.8438334,0.39431956,5.361776,-1.1666565,5.431081,0.54798555,5.379399,2.211843,6.2749395,-0.2602396,5.583516,-0.2108252,5.017696,0.45569003,6.1397934,-0.15312774,4.676857
./Data/genres_original/pop/pop.00020.wav,pop,0.6244496368237569,0.4631006339577261,0.6184922184128974,0.5123447061818356,0.27777777777777773,0.48892265741316976,0.6336552143585714,0.754412409244503,0.4407971616457956,0.8552735550431243,0.249576340147064,0.8442014030024126,0.4192809964915624,0.6337950335127397,0.5791908391775857,0.5503185223773577,0.632801543846715,13.437182,57.36243,58.23463,19.933662,-2.180756,17.693642,5.0175624,13.806971,8.057979,11.246082,-0.49256966,11.949693,4.0949907,9.248143,2.2513356,10.308604,4.3020153,9.218037,3.597891,9.211467,-0.4968401,7.8710017,2.4198663,7.530321,1.8900307,7.866061,2.17456,7.649441,1.9433348,6.934016,-0.16784842,6.617852,-0.6151826,6.7485433,0.7584285,7.0316114,0.738403,7.903477,2.0088863,8.165671,2.2382624,8.842383,-1.2555933,7.2781034,0.5766086,7.892453,1.7874541,8.319083,1.0035853,6.7367373
./Data/genres_original/pop/pop.00034.wav,pop,0.4321147831020402,0.48031393895451097,0.46437328491643537,0.40291113827356584,0.20987654320987653,0.34380327277119405,0.737870668955861,0.6651930876907299,0.5691011033864724,0.8929991917861826,0.34254230442112077,0.8182724311811458,0.5589066575860175,0.6335287786521762,0.4568941891726086,0.5509255611287531,0.4811234018368071,-59.553257,67.176926,77.30153,27.410828,26.371853,20.133396,3.1852462,16.767097,6.7586684,13.861128,-0.05026795,15.853475,-0.6197854,11.852328,-0.67965966,10.41283,4.141291,10.424814,-0.44345024,9.496332,-4.5369034,8.656968,-3.5553582,7.3429184,-2.195729,7.685661,-3.553862,7.4986286,0.25934663,6.9947023,-4.67697,7.9397635,-4.603607,8.886999,-3.7484083,8.414715,-1.3896258,9.867067,-0.843027,9.482805,-0.12240174,9.249657,1.4057629,8.812767,-0.77834696,8.633953,-1.8391107,10.490727,-3.1398602,9.715842
./Data/genres_original/pop/pop.00008.wav,pop,0.39361884783923207,0.5056192476950594,0.48449272630205437,0.25210177932385,0.6444444444444444,0.4714110837241833,0.7003480673834126,0.5987936688114583,0.5432862449640674,0.8083030377634606,0.37283092562753883,0.716339968133633,0.5621784576709297,0.6340383645343923,0.5281725612071883,0.5512050858966273,0.3683342366735588,-52.421513,47.090923,74.03342,24.534754,12.680926,25.257097,24.495552,12.671888,21.09758,10.913305,1.9039344,12.072588,6.8095055,9.235147,4.729847,7.7392564,8.409067,8.268545,8.243973,7.489923,-2.2749782,7.759311,-1.1975456,6.920393,-2.679471,6.330386,0.26266813,7.047989,-1.0600877,5.701729,-0.8390785,6.5091305,-1.2490486,7.7849956,-2.3340123,7.3098674,3.812872,7.384481,0.29528308,9.439098,-5.2179255,9.093844,0.09247766,8.272737,4.797655,7.75698,0.20297153,8.721337,-2.725558,6.446068
./Data/genres_original/pop/pop.00022.wav,pop,0.4737759131661653,0.47145098214554043,0.48607934272664277,0.46838678236237025,0.25333333333333335,0.43736335701796536,0.7422002876275791,0.6820277913034185,0.4996793432117022,0.8530422309332801,0.346830244991263,0.7908761780525386,0.5123249518313668,0.6338870140044469,0.4604370838375264,0.5511835335372448,0.5117236165607036,-45.730503,65.819664,65.273964,24.009914,12.928245,21.272917,14.523945,16.185898,7.032851,10.637996,4.3946295,13.625001,6.6237683,12.245469,3.2991152,9.322711,7.7277794,8.794289,4.0600505,8.804217,3.6625175,7.126556,2.6021342,7.681722,4.0489707,7.5973744,2.384604,7.698478,1.780818,6.5045238,-2.392593,6.4765053,-1.3461763,7.4032183,-2.8791797,8.872134,-0.84986407,8.64386,-2.5981336,8.0658655,-2.9054418,8.4356575,-1.8870666,8.949466,-0.34809095,9.442492,2.1636248,9.18119,1.1795013,7.678014
./Data/genres_original/pop/pop.00036.wav,pop,0.3691065043260151,0.5166592911835953,0.6401726476673806,0.5009924325687822,0.23076923076923078,0.45291905923509435,0.7487429914535326,0.6141863157929348,0.6238491717009648,0.8669321575574529,0.4904514144331852,0.7730209295022273,0.680915704242186,0.6342223912646164,0.6327842167914066,0.549707496060719,0.5911962426585017,-44.171143,66.93132,76.18005,28.580572,22.90793,22.549469,16.79628,17.197298,22.996109,12.908272,3.277612,15.275216,6.9057803,10.574638,0.09506846,8.970848,6.4955173,7.9869876,6.5422907,9.71968,0.85485625,6.744312,2.7227676,6.66281,4.5149565,7.1598477,2.8544383,7.400245,1.3217163,6.8526454,1.8024472,7.0921817,0.3809175,8.086572,-1.1074566,8.773623,-0.42596677,8.685509,1.5640906,8.484342,0.09998397,9.734163,1.6481297,11.246479,1.8220675,10.765426,2.0870945,10.538663,-1.1045219,11.014863
./Data/genres_original/pop/pop.00037.wav,pop,0.5657949939159581,0.3395606395053582,0.6002399786767568,0.5331457251129371,0.25333333333333335,0.5695357367286578,0.6881143921491608,0.6900956108499698,0.4274645141681929,0.787147367212037,0.41681260575433765,0.7507092209755059,0.4873988033724379,0.6326943903008582,0.46459825285711065,0.46636563133625564,0.7340328186423437,4.770377,63.491028,64.47057,22.91173,-2.4510322,27.282745,10.431801,15.8204975,3.2528353,10.892181,7.8335495,12.690576,3.1029253,9.612986,1.4057889,10.78733,6.74539,9.779327,4.8804116,9.523491,3.2767143,8.329558,1.7484332,8.221702,3.3328586,7.3607407,2.34681,7.716585,1.4260108,6.4316697,-0.6030356,6.8766246,-2.1771777,6.235022,-1.6003815,7.19973,-0.61300385,7.569517,-4.0475216,7.2864614,-2.8980749,7.0785065,-1.7608687,7.497848,-2.4771202,8.021956,0.7508791,7.6160674,0.15826073,6.336696
./Data/genres_original/pop/pop.00023.wav,pop,0.6162261024059961,0.5751344693971204,0.5233841545338977,0.5054228634001774,0.25333333333333335,0.4503393306402147,0.8284528297105349,0.8248681648113909,0.6771525568288731,0.9171687348754303,0.43766557619852375,0.8960887552896175,0.5934219094315962,0.63387321410339,0.4160835947102298,0.5449254225318744,0.6673390313182611,-44.29027,68.33452,51.353466,31.34415,24.98347,26.992685,12.159331,19.632694,10.8779,13.324186,7.6190543,14.07816,8.214766,11.532601,-0.7635587,10.159109,5.949929,11.061076,4.7551455,9.502442,-2.5091753,8.405202,1.3244871,8.443076,-1.9542974,8.328166,-0.45069,7.620356,0.23999718,7.6008487,-1.9988122,8.035908,-1.9629549,8.269874,-1.0330983,8.272817,0.52279097,7.5019717,-0.37718767,9.596001,-1.7684311,10.202044,0.04439904,11.385048,1.2618158,10.913662,1.990854,10.241205,0.7725877,11.368698
./Data/genres_original/pop/pop.00044.wav,pop,0.4503474995707578,0.4155161480814586,0.5540127465591496,0.5529782997743208,0.3333333333333333,0.5781242263526242,0.7732706550179609,0.666173142373395,0.4218107326190486,0.8113320121919818,0.32472299952430195,0.749521321792541,0.49930173447626447,0.633896951155998,0.5353278998800424,0.5540238290524009,0.5957148883415398,-47.975613,56.358776,54.1544,22.838573,-3.9600961,26.39736,21.494438,17.318855,13.905075,13.555177,5.9985585,15.39432,13.758749,13.033591,1.0650278,11.966982,6.7291703,9.213182,6.2205725,9.945795,1.6177514,8.134734,0.45703465,8.008639,2.4155867,8.99027,-5.5845766,8.819184,0.31104824,7.9157495,-0.99765784,7.5268235,0.64348495,9.684801,1.2561009,10.076945,2.0714836,10.470053,3.0291598,9.020693,1.3623881,9.750137,-3.413075,10.649815,1.4325367,10.352134,0.9226265,8.969489,-1.3666233,8.549205
./Data/genres_original/pop/pop.00050.wav,pop,0.3832184954873579,0.4995045586324602,0.5173283356415704,0.4818364906911837,0.48148148148148145,0.49230326728653595,0.7841855514656966,0.6406025962637334,0.6556304099541945,0.8411975318827898,0.4490929714880615,0.7418068041100682,0.6533789595626459,0.6338574833184549,0.515035874684632,0.5496917414325945,0.5112320712550462,-78.1564,64.28161,65.98365,33.253044,24.558346,30.659584,25.632708,19.101995,13.826037,15.274891,3.599383,16.95146,16.210997,13.600632,0.57613385,12.255727,3.3100328,10.534225,4.1550455,10.000316,2.7108681,9.850578,3.645202,9.093623,1.3963099,8.152563,2.0116167,8.38799,-1.8056042,7.4817586,-3.9560373,7.374737,-0.96098554,7.276606,-1.0172712,7.5170302,-0.46881846,7.277126,-0.7515633,8.179912,-2.2289526,9.034298,-3.2437456,9.417883,-2.6475508,8.44357,-1.4752676,9.729075,-0.12521459,10.094742
./Data/genres_original/pop/pop.00078.wav,pop,0.47808774457475167,0.529562441168598,0.5557835089026442,0.6813485656711773,0.25333333333333335,0.5756905532916947,0.7059761915320917,0.6604286482037764,0.5348624586731902,0.7932433973322479,0.5019496336638254,0.7399887196841513,0.6278852651727415,0.6340793293708421,0.454867397140425,0.5328873637441943,0.7265104414079474,-42.77917,67.897545,62.83609,32.260372,4.7744255,26.302422,24.058712,18.575066,9.644877,16.601204,-1.8775445,15.437687,9.2715845,14.058953,-2.9615216,11.209617,3.1853058,11.423287,5.9304895,10.5464,-4.7646003,9.858336,3.0226665,9.249713,-1.2427323,8.385501,-3.5176892,7.3170314,-0.3216972,7.0692806,-1.4421914,6.8019023,-1.8625426,7.1371565,-0.021485602,8.059594,-0.72855735,8.598519,-0.9859189,8.145267,-0.4123,8.225562,-0.6407676,9.365123,0.046213787,9.565389,-0.18202059,8.475906,0.784486,8.2242
./Data/genres_original/pop/pop.00087.wav,pop,0.4932597773912525,0.5017267906469679,0.4729078217819328,0.2718676334963716,0.25333333333333335,0.3670663436960643,0.7563102576610934,0.7807247225751854,0.5344118030680131,0.9336702766524247,0.3103070691884897,0.9079551434144068,0.41271606008665684,0.6338733282891766,0.4997219754577821,0.5557015100283467,0.40773955070227724,-47.046474,43.47368,55.778446,26.660389,27.639791,20.83454,19.186356,15.305804,15.182665,10.526028,3.178056,12.731024,5.622395,9.42702,1.6052535,9.979966,4.1364326,9.345532,1.6200366,7.7687745,-1.5827998,8.654051,-3.0032368,6.7782454,-7.630845,8.340987,-3.841079,7.1977296,-8.110974,7.3665304,-3.370606,7.55411,-2.2669942,7.438099,4.5034785,7.5456495,1.4395171,7.9798536,-0.38030338,6.439606,-6.5199785,6.253159,-7.2936516,8.731905,-1.9944078,9.312499,3.408441,8.935205,6.8784533,9.2946
./Data/genres_original/pop/pop.00093.wav,pop,0.4346454459266781,0.321490538146504,0.6126911663485824,0.5142344099190261,0.43859649122807026,0.4953982507152933,0.7392857459627602,0.6956624484760425,0.3249801456974094,0.8600574075139922,0.21537255376123624,0.8223906917438383,0.30262147298684766,0.6337663317809346,0.6118937437607199,0.5506603434183551,0.6264191808734314,-20.244305,35.7362,57.762615,19.205883,16.79944,18.455755,18.260643,11.945989,8.965957,10.375106,14.902181,11.667499,2.6743505,8.95897,3.7542834,8.821274,1.1086355,8.549121,1.8431586,7.4296827,-5.9786644,6.994343,-3.6034944,6.8509884,-3.6503112,7.0844984,0.9103671,8.953757,-0.47398514,8.023229,-0.41158408,7.187489,-4.6279235,7.5858884,1.9615557,9.081722,1.5700059,9.387819,0.54469,8.3950815,-1.5030636,7.2821145,-5.112585,8.197473,2.2984378,8.698589,-0.4709497,8.391675,3.1738913,7.17787
./Data/genres_original/pop/pop.00092.wav,pop,0.48861798935479295,0.4379330352450935,0.5650310511725004,0.542413074101892,0.27777777777777773,0.6416066884465162,0.6773424225337834,0.6984383096848801,0.5100722601777453,0.8003646563047817,0.5072588256515982,0.7733391730499182,0.5588654045940186,0.633618895332177,0.5558189728951197,0.5501926542824507,0.5729873305351002,-26.023748,56.531776,60.92531,27.60542,6.0020447,26.204365,17.740946,15.187929,5.115728,13.382727,10.427114,11.367993,2.4726002,10.719506,4.9311967,10.019035,8.130399,9.90015,3.859981,10.296623,-0.17782758,8.756059,7.2514496,7.927097,4.9652233,9.296206,0.9328804,8.147468,-2.3041422,7.039884,1.556726,6.954894,0.22423585,8.106759,1.929868,8.58355,2.3741481,8.1386595,5.4385223,8.302653,-2.1076176,8.31372,-1.844052,8.192402,0.5205095,9.243213,-0.13359751,8.478165,1.0046823,7.693477
./Data/genres_original/pop/pop.00086.wav,pop,0.6462446904603717,0.4309899704077218,0.32407072479493154,0.22271047478855976,0.39999999999999997,0.4387716111434432,0.5833211482295697,0.7821789129475223,0.38295325075054915,0.870210009591974,0.20122815519887502,0.8684257237414938,0.3348472093577346,0.6327353959559715,0.2993683447013095,0.5246839049878084,0.32986723679240565,-50.462906,41.670845,56.434635,18.909727,12.568678,13.10858,11.273363,13.079881,-2.7383475,9.407867,1.3627746,10.78313,4.54315,8.83157,-0.95957243,8.713888,2.2985399,8.470818,2.747623,8.217721,-1.9773546,7.392708,2.5896602,7.3000216,-4.024152,7.000653,0.67804086,6.6811237,-1.405156,6.252817,3.3259351,7.256451,3.0372944,7.768145,2.6403577,8.260551,2.0825977,8.01299,1.3592511,7.5547853,-1.4328195,7.963078,-0.63893473,9.041828,2.1245756,8.499047,-0.051121827,6.3322945,1.0881146,7.3267164
