fname,labels,ZCR(mean),ZCR(std),RMSE(mean),RMSE(std),tempo,chroma_stft(mean),chroma_stft(std),spectral_centroid(mean),spectral_centroid(std),spectral_bandwith(mean),spectral_bandwith(std),spectral_rollof(mean),spectral_rollof(std),harm(mean),harm(std),perc(mean),perc(std),mfcc_1(mean),mfcc_1(std),mfcc_2(mean),mfcc_2(std),mfcc_3(mean),mfcc_3(std),mfcc_4(mean),mfcc_4(std),mfcc_5(mean),mfcc_5(std),mfcc_6(mean),mfcc_6(std),mfcc_7(mean),mfcc_7(std),mfcc_8(mean),mfcc_8(std),mfcc_9(mean),mfcc_9(std),mfcc_10(mean),mfcc_10(std),mfcc_11(mean),mfcc_11(std),mfcc_12(mean),mfcc_12(std),mfcc_13(mean),mfcc_13(std),mfcc_14(mean),mfcc_14(std),mfcc_15(mean),mfcc_15(std),mfcc_16(mean),mfcc_16(std),mfcc_17(mean),mfcc_17(std),mfcc_18(mean),mfcc_18(std),mfcc_19(mean),mfcc_19(std),mfcc_20(mean),mfcc_20(std),mfcc_21(mean),mfcc_21(std),mfcc_22(mean),mfcc_22(std),mfcc_23(mean),mfcc_23(std),mfcc_24(mean),mfcc_24(std),mfcc_25(mean),mfcc_25(std)
./Data/genres_original/pop/pop.00009.wav,pop,0.1727420485305491,0.0655677657903409,0.15963758528232574,0.057379841804504395,107.666015625,0.45465800166130066,0.2789951264858246,3279.5319127248636,724.2912176671877,3026.2086959079884,316.345208696062,6952.518387017836,1199.7490689948079,6.514218057418475e-06,0.09286026656627655,-5.751933713327162e-05,0.09779568016529083,-35.28506,53.12966,61.266712,18.746029,14.046019,20.818577,28.64897,16.018923,4.323977,12.557429,-1.3649803,11.958014,-0.78445435,8.501865,5.1287475,7.7779284,5.3517685,7.6780133,1.2258382,7.9762726,-7.2616506,8.477596,-0.5204303,6.5069594,0.21532694,6.880015,-1.2939969,6.2426033,-0.107450105,6.5384016,-1.2567121,6.595127,-2.5306878,7.042545,0.57411724,7.7389503,1.5747035,7.897792,-1.7188455,7.79981,-1.0914518,7.572511,-1.4039364,7.6626415,-2.031548,7.1160583,-1.0861865,6.754213,1.6367248,6.7089677
./Data/genres_original/pop/pop.00035.wav,pop,0.15931563587587008,0.06436234838779555,0.28242227435112,0.09814445674419403,107.666015625,0.4119407832622528,0.2913171350955963,3194.0815505953037,729.2237713231451,3052.790791870117,329.3778467792298,6993.553044790458,1454.0920872119225,-1.186513873108197e-05,0.19481360912322998,-0.00019650239846669137,0.1476559042930603,24.324636,55.275707,68.961525,20.370975,-4.2270355,17.788717,-1.0471317,14.471196,5.240408,10.758013,2.989915,11.131297,4.3333716,8.779912,4.280864,8.6608925,6.4307766,8.080191,3.6318946,7.998089,0.111121915,7.107926,-0.010404771,7.5749598,2.0621688,6.7665105,1.5450562,6.9981565,3.991655,7.1310062,2.8139195,7.1283855,2.196408,7.2544065,1.5725132,7.0677457,-0.4667123,6.6165247,0.52372575,6.6861777,1.3103402,8.030718,2.244781,7.9432654,1.6050167,7.782698,2.640631,7.7261724,0.54011625,7.588715
./Data/genres_original/pop/pop.00021.wav,pop,0.18691957596191028,0.08873343327574829,0.19351787865161896,0.10214145481586456,99.38401442307692,0.5045263171195984,0.27132248878479004,3501.7665177124118,903.837240177953,3027.1371830199087,392.07171478328587,7199.7089005401685,1566.9351366924998,2.366837543377187e-05,0.13191638886928558,8.435023482888937e-05,0.12732172012329102,-23.21333,83.119354,53.82879,28.878662,-0.67234546,18.768166,14.730807,12.188692,4.880046,11.9397545,6.7325773,11.648789,4.8463497,9.038251,4.9538507,8.554112,4.270914,8.812129,3.113792,8.869379,2.547736,6.347733,2.9871147,8.015775,4.6368046,6.4001336,2.8531508,5.582493,2.1794672,5.633156,1.0684476,5.156255,-0.4681677,4.8438334,0.39431956,5.361776,-1.1666565,5.431081,0.54798555,5.379399,2.211843,6.2749395,-0.2602396,5.583516,-0.2108252,5.017696,0.45569003,6.1397934,-0.15312774,4.676857
./Data/genres_original/pop/pop.00020.wav,pop,0.17964142860595514,0.0820442711584509,0.2480057328939438,0.08628735691308975,107.666015625,0.412326842546463,0.28563806414604187,3486.4421684913805,817.7984551718068,3132.0290825436546,287.23560117565944,7442.561131453016,1304.626930345446,-2.925847866208642e-06,0.17244796454906464,-3.011303851963021e-05,0.13822197914123535,13.437182,57.36243,58.23463,19.933662,-2.180756,17.693642,5.0175624,13.806971,8.057979,11.246082,-0.49256966,11.949693,4.0949907,9.248143,2.2513356,10.308604,4.3020153,9.218037,3.597891,9.211467,-0.4968401,7.8710017,2.4198663,7.530321,1.8900307,7.866061,2.17456,7.649441,1.9433348,6.934016,-0.16784842,6.617852,-0.6151826,6.7485433,0.7584285,7.0316114,0.738403,7.903477,2.0088863,8.165671,2.2382624,8.842383,-1.2555933,7.2781034,0.5766086,7.892453,1.7874541,8.319083,1.0035853,6.7367373
./Data/genres_original/pop/pop.00034.wav,pop,0.130993435203983,0.08484703208701835,0.1875196099281311,0.06829909235239029,95.703125,0.34096360206604004,0.29789403080940247,3141.575395070785,1029.8081257219276,3230.4645793986965,354.9021321595106,7236.996481202871,1698.364237138874,-1.387134034303017e-05,0.13752011954784393,-2.2256268493947573e-05,0.10531099140644073,-59.553257,67.176926,77.30153,27.410828,26.371853,20.133396,3.1852462,16.767097,6.7586684,13.861128,-0.05026795,15.853475,-0.6197854,11.852328,-0.67965966,10.41283,4.141291,10.424814,-0.44345024,9.496332,-4.5369034,8.656968,-3.5553582,7.3429184,-2.195729,7.685661,-3.553862,7.4986286,0.25934663,6.9947023,-4.67697,7.9397635,-4.603607,8.886999,-3.7484083,8.414715,-1.3896258,9.867067,-0.843027,9.482805,-0.12240174,9.249657,1.4057629,8.812767,-0.77834696,8.633953,-1.8391107,10.490727,-3.1398602,9.715842
./Data/genres_original/pop/pop.00008.wav,pop,0.12125651041666667,0.08896737566058502,0.19541576504707336,0.04350963607430458,172.265625,0.40371543169021606,0.2934812903404236,2884.9162662284352,987.1516059363241,3009.471410755311,376.9481136251615,6428.876851163718,1707.590548002522,7.077266673150007e-06,0.15787717700004578,-1.863844045146834e-05,0.08083809912204742,-52.421513,47.090923,74.03342,24.534754,12.680926,25.257097,24.495552,12.671888,21.09758,10.913305,1.9039344,12.072588,6.8095055,9.235147,4.729847,7.7392564,8.409067,8.268545,8.243973,7.489923,-2.2749782,7.759311,-1.1975456,6.920393,-2.679471,6.330386,0.26266813,7.047989,-1.0600877,5.701729,-0.8390785,6.5091305,-1.2490486,7.7849956,-2.3340123,7.3098674,3.812872,7.384481,0.29528308,9.439098,-5.2179255,9.093844,0.09247766,8.272737,4.797655,7.75698,0.20297153,8.721337,-2.725558,6.446068
./Data/genres_original/pop/pop.00022.wav,pop,0.14153094487142304,0.0834039188057279,0.19603845477104187,0.07906172424554825,103.359375,0.3869722783565521,0.29840320348739624,3206.647958001011,915.0954808570475,3126.207007255885,358.0231675374808,7019.799238235933,1567.006181421074,8.553855650461628e-07,0.13853196799755096,-1.891738793347031e-05,0.1119505986571312,-45.730503,65.819664,65.273964,24.009914,12.928245,21.272917,14.523945,16.185898,7.032851,10.637996,4.3946295,13.625001,6.6237683,12.245469,3.2991152,9.322711,7.7277794,8.794289,4.0600505,8.804217,3.6625175,7.126556,2.6021342,7.681722,4.0489707,7.5973744,2.384604,7.698478,1.780818,6.5045238,-2.392593,6.4765053,-1.3461763,7.4032183,-2.8791797,8.872134,-0.84986407,8.64386,-2.5981336,8.0658655,-2.9054418,8.4356575,-1.8870666,8.949466,-0.34809095,9.442492,2.1636248,9.18119,1.1795013,7.678014
./Data/genres_original/pop/pop.00036.wav,pop,0.11505650920823667,0.09076497365499304,0.2565145194530487,0.0844213142991066,99.38401442307692,0.394621878862381,0.29917263984680176,2944.414729189786,1120.2739350270767,3162.449253817359,462.55977281949345,6878.242991861224,2042.4235816624805,1.464243632653961e-05,0.18775419890880585,-3.802141873165965e-05,0.1291944980621338,-44.171143,66.93132,76.18005,28.580572,22.90793,22.549469,16.79628,17.197298,22.996109,12.908272,3.277612,15.275216,6.9057803,10.574638,0.09506846,8.970848,6.4955173,7.9869876,6.5422907,9.71968,0.85485625,6.744312,2.7227676,6.66281,4.5149565,7.1598477,2.8544383,7.400245,1.3217163,6.8526454,1.8024472,7.0921817,0.3809175,8.086572,-1.1074566,8.773623,-0.42596677,8.685509,1.5640906,8.484342,0.09998397,9.734163,1.6481297,11.246479,1.8220675,10.765426,2.0870945,10.538663,-1.1045219,11.014863
./Data/genres_original/pop/pop.00037.wav,pop,0.16480568445475638,0.06192883896043829,0.24084238708019257,0.08970654755830765,103.359375,0.4519687592983246,0.2920425832271576,3237.8331637065016,795.7675638294305,2954.271045120286,408.96077271240097,6701.355971758991,1496.715702679401,-4.817227818421088e-05,0.1397203952074051,-0.0011166969779878855,0.16018705070018768,4.770377,63.491028,64.47057,22.91173,-2.4510322,27.282745,10.431801,15.8204975,3.2528353,10.892181,7.8335495,12.690576,3.1029253,9.612986,1.4057889,10.78733,6.74539,9.779327,4.8804116,9.523491,3.2767143,8.329558,1.7484332,8.221702,3.3328586,7.3607407,2.34681,7.716585,1.4260108,6.4316697,-0.6030356,6.8766246,-2.1771777,6.235022,-1.6003815,7.19973,-0.61300385,7.569517,-4.0475216,7.2864614,-2.8980749,7.0785065,-1.7608687,7.497848,-2.4771202,8.021956,0.7508791,7.6160674,0.15826073,6.336696
./Data/genres_original/pop/pop.00023.wav,pop,0.1775614184551431,0.1002862099787844,0.21067924797534943,0.08514957129955292,103.359375,0.39335328340530396,0.30854669213294983,3758.7805887809614,1208.3525471636772,3293.5288823010783,424.13888850655536,7853.9235834179235,1795.6955027418467,2.880843226193974e-07,0.125864639878273,-9.991475235437974e-05,0.1457158923149109,-44.29027,68.33452,51.353466,31.34415,24.98347,26.992685,12.159331,19.632694,10.8779,13.324186,7.6190543,14.07816,8.214766,11.532601,-0.7635587,10.159109,5.949929,11.061076,4.7551455,9.502442,-2.5091753,8.405202,1.3244871,8.443076,-1.9542974,8.328166,-0.45069,7.620356,0.23999718,7.6008487,-1.9988122,8.035908,-1.9629549,8.269874,-1.0330983,8.272817,0.52279097,7.5019717,-0.37718767,9.596001,-1.7684311,10.202044,0.04439904,11.385048,1.2618158,10.913662,1.990854,10.241205,0.7725877,11.368698
./Data/genres_original/pop/pop.00044.wav,pop,0.13560510622099767,0.07429631468844798,0.2226998656988144,0.09296654909849167,117.45383522727273,0.4561921954154968,0.302057147026062,3145.363680952142,786.4252447444945,3017.3747525826047,341.93211075085014,6691.938317956062,1530.28136674883,1.2638927273656009e-06,0.15992073714733124,1.784393680281937e-05,0.13017494976520538,-47.975613,56.358776,54.1544,22.838573,-3.9600961,26.39736,21.494438,17.318855,13.905075,13.555177,5.9985585,15.39432,13.758749,13.033591,1.0650278,11.966982,6.7291703,9.213182,6.2205725,9.945795,1.6177514,8.134734,0.45703465,8.008639,2.4155867,8.99027,-5.5845766,8.819184,0.31104824,7.9157495,-0.99765784,7.5268235,0.64348495,9.684801,1.2561009,10.076945,2.0714836,10.470053,3.0291598,9.020693,1.3623881,9.750137,-3.413075,10.649815,1.4325367,10.352134,0.9226265,8.969489,-1.3666233,8.549205
./Data/genres_original/pop/pop.00050.wav,pop,0.11862590934358082,0.08797174980034536,0.2083025574684143,0.08127253502607346,143.5546875,0.41398927569389343,0.30334076285362244,3046.523748324695,1172.7893118762197,3095.301264191177,432.4564722960886,6630.777692684164,1964.7713535333996,-3.5859378044733603e-07,0.15412534773349762,-3.822532744379714e-05,0.11184394359588623,-78.1564,64.28161,65.98365,33.253044,24.558346,30.659584,25.632708,19.101995,13.826037,15.274891,3.599383,16.95146,16.210997,13.600632,0.57613385,12.255727,3.3100328,10.534225,4.1550455,10.000316,2.7108681,9.850578,3.645202,9.093623,1.3963099,8.152563,2.0116167,8.38799,-1.8056042,7.4817586,-3.9560373,7.374737,-0.96098554,7.276606,-1.0172712,7.5170302,-0.46881846,7.277126,-0.7515633,8.179912,-2.2289526,9.034298,-3.2437456,9.417883,-2.6475508,8.44357,-1.4752676,9.729075,-0.12521459,10.094742
./Data/genres_original/pop/pop.00078.wav,pop,0.14262155295340295,0.09286593245634851,0.22339482605457306,0.11406755447387695,103.359375,0.45499542355537415,0.2941431701183319,3123.159015699048,973.2321258947588,2970.17709218884,470.92890676980255,6616.363936068011,1892.8804239534477,8.761293429415673e-06,0.13694126904010773,-0.0002557207189965993,0.15855485200881958,-42.77917,67.897545,62.83609,32.260372,4.7744255,26.302422,24.058712,18.575066,9.644877,16.601204,-1.8775445,15.437687,9.2715845,14.058953,-2.9615216,11.209617,3.1853058,11.423287,5.9304895,10.5464,-4.7646003,9.858336,3.0226665,9.249713,-1.2427323,8.385501,-3.5176892,7.3170314,-0.3216972,7.0692806,-1.4421914,6.8019023,-1.8625426,7.1371565,-0.021485602,8.059594,-0.72855735,8.598519,-0.9859189,8.145267,-0.4123,8.225562,-0.6407676,9.365123,0.046213787,9.565389,-0.18202059,8.475906,0.784486,8.2242
./Data/genres_original/pop/pop.00087.wav,pop,0.14645907349671308,0.08833358531453843,0.19086910784244537,0.04675867035984993,103.359375,0.35240334272384644,0.3000625669956207,3588.1493148981713,972.4874617395589,3336.585477336325,331.43928141974516,7948.000199390951,1286.114141513678,2.927783953055041e-07,0.1497517079114914,3.9557795389555395e-05,0.08938822895288467,-47.046474,43.47368,55.778446,26.660389,27.639791,20.83454,19.186356,15.305804,15.182665,10.526028,3.178056,12.731024,5.622395,9.42702,1.6052535,9.979966,4.1364326,9.345532,1.6200366,7.7687745,-1.5827998,8.654051,-3.0032368,6.7782454,-7.630845,8.340987,-3.841079,7.1977296,-8.110974,7.3665304,-3.370606,7.55411,-2.2669942,7.438099,4.5034785,7.5456495,1.4395171,7.9798536,-0.38030338,6.439606,-6.5199785,6.253159,-7.2936516,8.731905,-1.9944078,9.312499,3.408441,8.935205,6.8784533,9.2946
./Data/genres_original/pop/pop.00093.wav,pop,0.13163352547370458,0.058986569938114575,0.24572902917861938,0.0865979790687561,135.99917763157896,0.41551125049591064,0.29806044697761536,3259.351118526445,626.4222038876201,3144.5113342829245,262.33991392802534,7269.646013087297,975.6529707129274,-4.1057496673602145e-06,0.1817878931760788,-2.5688923415145837e-05,0.13683713972568512,-20.244305,35.7362,57.762615,19.205883,16.79944,18.455755,18.260643,11.945989,8.965957,10.375106,14.902181,11.667499,2.6743505,8.95897,3.7542834,8.821274,1.1086355,8.549121,1.8431586,7.4296827,-5.9786644,6.994343,-3.6034944,6.8509884,-3.6503112,7.0844984,0.9103671,8.953757,-0.47398514,8.023229,-0.41158408,7.187489,-4.6279235,7.5858884,1.9615557,9.081722,1.5700059,9.387819,0.54469,8.3950815,-1.5030636,7.2821145,-5.112585,8.197473,2.2984378,8.698589,-0.4709497,8.391675,3.1738913,7.17787
./Data/genres_original/pop/pop.00092.wav,pop,0.14528500821732404,0.07794635025652029,0.2270241528749466,0.0912298783659935,107.666015625,0.4874100387096405,0.29077577590942383,3270.0808829080115,932.2687560669315,2988.7582143570103,474.7932737663174,6880.766023781903,1698.247905786603,-1.0166726497118361e-05,0.16577297449111938,-3.174212179146707e-05,0.12524354457855225,-26.023748,56.531776,60.92531,27.60542,6.0020447,26.204365,17.740946,15.187929,5.115728,13.382727,10.427114,11.367993,2.4726002,10.719506,4.9311967,10.019035,8.130399,9.90015,3.859981,10.296623,-0.17782758,8.756059,7.2514496,7.927097,4.9652233,9.296206,0.9328804,8.147468,-2.3041422,7.039884,1.556726,6.954894,0.22423585,8.106759,1.929868,8.58355,2.3741481,8.1386595,5.4385223,8.302653,-2.1076176,8.31372,-1.844052,8.192402,0.5205095,9.243213,-0.13359751,8.478165,1.0046823,7.693477
./Data/genres_original/pop/pop.00086.wav,pop,0.18515413524748647,0.07681584389215093,0.13245591521263123,0.03867840766906738,129.19921875,0.387664794921875,0.27971866726875305,3593.7703164134628,722.2170698623968,3171.0019787410743,252.04472266053642,7634.611323593387,1066.5279184026965,-4.6486573410220444e-05,0.09253083914518356,-0.00036189629463478923,0.07249156385660172,-50.462906,41.670845,56.434635,18.909727,12.568678,13.10858,11.273363,13.079881,-2.7383475,9.407867,1.3627746,10.78313,4.54315,8.83157,-0.95957243,8.713888,2.2985399,8.470818,2.747623,8.217721,-1.9773546,7.392708,2.5896602,7.3000216,-4.024152,7.000653,0.67804086,6.6811237,-1.405156,6.252817,3.3259351,7.256451,3.0372944,7.768145,2.6403577,8.260551,2.0825977,8.01299,1.3592511,7.5547853,-1.4328195,7.963078,-0.63893473,9.041828,2.1245756,8.499047,-0.051121827,6.3322945,1.0881146,7.3267164
